t,x,y,latitude,longitude
1.6749999999999998,0.013452,-0.0112499999999999,47.0642201208414,15.452909851638688
1.6833330000000002,0.013981,-0.0114489999999999,47.06422012559348,15.452909849014342
1.6916669999999998,0.0144299999999999,-0.0114779999999999,47.06422012962692,15.4529098486319
1.7000000000000002,0.0148739999999999,-0.011517,47.06422013361544,15.452909848117582
1.7083329999999997,0.015438,-0.0113819999999999,47.06422013868193,15.452909849897916
1.716667,0.015912,-0.0113839999999999,47.06422014293994,15.452909849871538
1.7249999999999996,0.01638,-0.0113899999999999,47.064220147144056,15.452909849792412
1.733333,0.016859,-0.0114289999999999,47.06422015144698,15.452909849278097
1.7416669999999996,0.017343,-0.0113969999999999,47.06422015579483,15.4529098497001
1.75,0.017798,-0.0114519999999999,47.06422015988216,15.452909848974778
1.7583330000000004,0.018441,-0.0115609999999999,47.064220165658334,15.452909847537324
1.766667,0.019044,-0.0115109999999999,47.06422017107517,15.452909848196706
1.7750000000000004,0.019599,-0.0114839999999999,47.06422017606082,15.452909848552771
1.783333,0.020178,-0.0113769999999999,47.06422018126207,15.452909849963854
1.7916670000000003,0.020815,-0.0111569999999999,47.06422018698433,15.45290985286514
1.7999999999999998,0.021572,-0.0108749999999999,47.06422019378458,15.452909856584064
1.8083330000000002,0.022202,-0.0107139999999999,47.064220199443966,15.45290985870728
1.8166669999999998,0.022861,-0.0105909999999999,47.06422020536386,15.452909860329362
1.825,0.023594,-0.0103449999999999,47.06422021194851,15.452909863573527
1.833333,0.024244,-0.0102549999999999,47.06422021778756,15.452909864760418
1.841667,0.024943,-0.0100259999999999,47.06422022406678,15.452909867780392
1.8499999999999996,0.025715,-0.0098649999999999,47.06422023100178,15.452909869903609
1.858333,0.026655,-0.0093489999999999,47.06422023944594,15.452909876708446
1.8666669999999999,0.027683,-0.0091459999999999,47.06422024868063,15.452909879385544
1.875,0.028487,-0.0090039999999999,47.06422025590308,15.452909881258194
1.8833330000000004,0.029242,-0.0087479999999999,47.06422026268535,15.452909884634238
1.891667,0.030084,-0.0084159999999999,47.06422027024917,15.452909889012544
1.9000000000000004,0.031134,-0.0078669999999999,47.064220279681486,15.452909896252576
1.908333,0.032185,-0.0075129999999999,47.06422028912277,15.452909900921007
1.9166670000000003,0.033114,-0.0072969999999999,47.064220297468125,15.452909903769546
1.925,0.034109,-0.0070019999999999,47.06422030640636,15.452909907659908
1.9333330000000002,0.035183,-0.0066339999999999,47.06422031605427,15.45290991251297
1.9416669999999998,0.036203,-0.0065139999999999,47.064220325217086,15.45290991409549
1.95,0.037332,-0.0060249999999999,47.06422033535907,15.452909920544265
1.958333,0.038363,-0.0056039999999999,47.06422034462069,15.45290992609627
1.966667,0.039329,-0.0052709999999999,47.06422035329842,15.452909930487763
1.9749999999999996,0.040215,-0.0050759999999999,47.06422036125749,15.45290993305936
1.983333,0.04128,-0.0045729999999999,47.06422037082454,15.452909939692756
1.9916669999999999,0.042456,-0.0039869999999999,47.064220381388736,15.452909947420732
2.0,0.043462,-0.0035339999999999,47.06422039042578,15.452909953394746
2.0083330000000004,0.044459,-0.0030309999999999,47.06422039938198,15.452909960028142
2.016667,0.045493,-0.0025859999999999,47.064220408670565,15.452909965896652
2.0250000000000004,0.046645,-0.0019959999999999,47.06422041901916,15.45290997367738
2.0333330000000003,0.047813,-0.0014279999999999,47.06422042951148,15.452909981167975
2.0416670000000003,0.048973,-0.0008939999999999,47.06422043993194,15.452909988210193
2.05,0.050094,-0.0002989999999999,47.06422045000205,15.452909996056857
2.058333,0.05125,0.000458,47.06422046038657,15.45291000603992
2.066667,0.052592,0.000994,47.06422047244197,15.45291001310851
2.075,0.053797,0.001457,47.064220483266666,15.452910019214404
2.083333,0.055022,0.001995,47.06422049427103,15.452910026309368
2.091667,0.056159,0.002512,47.06422050448487,15.452910033127392
2.0999999999999996,0.057374,0.003318,47.0642205153994,15.452910043756654
2.108333,0.058716,0.0040499999999999,47.06422052745479,15.45291005341003
2.1166669999999996,0.06,0.004478,47.06422053898916,15.452910059054354
2.125,0.061349,0.0052719999999999,47.06422055110744,15.452910069525364
2.1333330000000004,0.062697,0.006136,47.06422056321673,15.452910080919509
2.141667,0.064195,0.006893,47.064220576673485,15.452910090902574
2.1500000000000004,0.065702,0.007652,47.0642205902111,15.452910100912014
2.1583330000000003,0.067165,0.008777,47.06422060335345,15.45291011574814
2.1666670000000003,0.068687,0.0098359999999999,47.06422061702581,15.452910129713883
2.175,0.070233,0.010754,47.064220630913766,15.452910141820166
2.183333,0.071775,0.011756,47.06422064476578,15.452910155034209
2.191667,0.073421,0.01286,47.064220659552056,15.452910169593396
2.2,0.074935,0.01396,47.06422067315255,15.452910184099832
2.208333,0.076468,0.01523,47.06422068692372,15.452910200848171
2.216667,0.078058,0.016361,47.064220701206935,15.452910215763428
2.2249999999999996,0.079574,0.01771,47.0642207148254,15.452910233553592
2.233333,0.081198,0.018818,47.06422072941403,15.452910248165532
2.2416669999999996,0.082869,0.0195769999999999,47.06422074442489,15.452910258174972
2.25,0.08461,0.020268,47.06422076006456,15.452910267287653
2.2583330000000004,0.086302,0.021447,47.06422077526405,15.452910282835916
2.266667,0.087994,0.022552,47.06422079046354,15.452910297408293
2.2750000000000004,0.089717,0.024017,47.06422080594152,15.452910316728229
2.2833330000000003,0.091537,0.025471,47.06422082229086,15.452910335903098
2.2916670000000003,0.093386,0.0270569999999999,47.0642208389007,15.45291035681874
2.3,0.095148,0.028634,47.06422085472902,15.452910377615694
2.308333,0.096994,0.0302629999999999,47.064220871311925,15.452910399098409
2.316667,0.098762,0.031976,47.06422088719414,15.452910421688886
2.325,0.100554,0.033965,47.06422090329195,15.452910447919162
2.333333,0.102339,0.035884,47.06422091932688,15.452910473226302
2.341667,0.104183,0.037761,47.06422093589181,15.452910497979556
2.3499999999999996,0.106061,0.039833,47.06422095276217,15.452910525304407
2.358333,0.107963,0.04177,47.06422096984813,15.452910550848925
2.3666669999999996,0.109808,0.044202,47.06422098642204,15.452910582921335
2.375,0.111706,0.046565,47.06422100347207,15.4529106140838
2.3833330000000004,0.113638,0.048996,47.06422102082752,15.452910646143025
2.391667,0.115722,0.050947,47.064221039548414,15.45291067187217
2.4000000000000004,0.117693,0.053361,47.06422105725421,15.452910703707204
2.4083330000000003,0.119888,0.055915,47.064221076972224,15.45291073738851
2.4166670000000003,0.122021,0.058418,47.064221096133295,15.45291077039725
2.425,0.124162,0.060979,47.06422111536622,15.452910804170871
2.433333,0.126483,0.063854,47.06422113621612,15.45291084208542
2.441667,0.128748,0.06653,47.06422115656296,15.452910877375626
